text,width,alphabet,font_family,font_size,font_face,symbols_count,is_monospaced
Qui doloribus,220,latin,Courier,20,bold+italic,13,True
Sed nobis rem,220,latin,Courier,20,bold+italic,13,True
Quas modi voluptate,316,latin,Courier,20,bold+italic,19,True
Qui molestias nihil,316,latin,Courier,20,bold+italic,19,True
Praesentium in ipsum eius,412,latin,Courier,20,bold+italic,25,True
Fugiat mollitia repudiandae,444,latin,Courier,20,bold+italic,27,True
Nulla similique neque provident,508,latin,Courier,20,bold+italic,31,True
Dolor,30,latin,Geneva,9,normal,5,False
Culpa,33,latin,Geneva,9,normal,5,False
Tempore,50,latin,Geneva,9,normal,7,False
Qui doloribus,74,latin,Geneva,9,normal,13,False
Sed nobis rem,81,latin,Geneva,9,normal,13,False
Qui molestias nihil,103,latin,Geneva,9,normal,19,False
Quas modi voluptate,113,latin,Geneva,9,normal,19,False
Praesentium in ipsum eius,149,latin,Geneva,9,normal,25,False
Fugiat mollitia repudiandae,150,latin,Geneva,9,normal,27,False
Nulla similique neque provident,174,latin,Geneva,9,normal,31,False
Dolor,30,latin,Geneva,9,bold,5,False
Culpa,32,latin,Geneva,9,bold,5,False
Tempore,51,latin,Geneva,9,bold,7,False
Qui doloribus,75,latin,Geneva,9,bold,13,False
Sed nobis rem,82,latin,Geneva,9,bold,13,False
Qui molestias nihil,104,latin,Geneva,9,bold,19,False
Quas modi voluptate,116,latin,Geneva,9,bold,19,False
Praesentium in ipsum eius,151,latin,Geneva,9,bold,25,False
Fugiat mollitia repudiandae,152,latin,Geneva,9,bold,27,False
Nulla similique neque provident,176,latin,Geneva,9,bold,31,False
Dolor,31,latin,Geneva,9,italic,5,False
Culpa,33,latin,Geneva,9,italic,5,False
Tempore,50,latin,Geneva,9,italic,7,False
Qui doloribus,74,latin,Geneva,9,italic,13,False
Sed nobis rem,81,latin,Geneva,9,italic,13,False
Qui molestias nihil,102,latin,Geneva,9,italic,19,False
Quas modi voluptate,113,latin,Geneva,9,italic,19,False
Praesentium in ipsum eius,146,latin,Geneva,9,italic,25,False
Fugiat mollitia repudiandae,150,latin,Geneva,9,italic,27,False
Nulla similique neque provident,175,latin,Geneva,9,italic,31,False
Culpa,33,latin,Geneva,9,bold+italic,5,False
Dolor,33,latin,Geneva,9,bold+italic,5,False
Tempore,51,latin,Geneva,9,bold+italic,7,False
Qui doloribus,75,latin,Geneva,9,bold+italic,13,False
Sed nobis rem,82,latin,Geneva,9,bold+italic,13,False
Qui molestias nihil,105,latin,Geneva,9,bold+italic,19,False
Quas modi voluptate,117,latin,Geneva,9,bold+italic,19,False
Praesentium in ipsum eius,151,latin,Geneva,9,bold+italic,25,False
Fugiat mollitia repudiandae,153,latin,Geneva,9,bold+italic,27,False
Nulla similique neque provident,181,latin,Geneva,9,bold+italic,31,False
Dolor,35,latin,Geneva,11,normal,5,False
Culpa,38,latin,Geneva,11,normal,5,False
Tempore,59,latin,Geneva,11,normal,7,False
Qui doloribus,86,latin,Geneva,11,normal,13,False
Sed nobis rem,95,latin,Geneva,11,normal,13,False
Qui molestias nihil,119,latin,Geneva,11,normal,19,False
Quas modi voluptate,134,latin,Geneva,11,normal,19,False
Praesentium in ipsum eius,173,latin,Geneva,11,normal,25,False
Fugiat mollitia repudiandae,173,latin,Geneva,11,normal,27,False
Nulla similique neque provident,200,latin,Geneva,11,normal,31,False
Dolor,39,latin,Geneva,11,bold,5,False
Culpa,41,latin,Geneva,11,bold,5,False
Tempore,64,latin,Geneva,11,bold,7,False
Qui doloribus,96,latin,Geneva,11,bold,13,False
Sed nobis rem,102,latin,Geneva,11,bold,13,False
Qui molestias nihil,130,latin,Geneva,11,bold,19,False
Quas modi voluptate,146,latin,Geneva,11,bold,19,False
Praesentium in ipsum eius,186,latin,Geneva,11,bold,25,False
Fugiat mollitia repudiandae,191,latin,Geneva,11,bold,27,False
Nulla similique neque provident,225,latin,Geneva,11,bold,31,False
Dolor,37,latin,Geneva,11,italic,5,False
Culpa,38,latin,Geneva,11,italic,5,False
Tempore,59,latin,Geneva,11,italic,7,False
Qui doloribus,86,latin,Geneva,11,italic,13,False
Sed nobis rem,95,latin,Geneva,11,italic,13,False
Qui molestias nihil,120,latin,Geneva,11,italic,19,False
Quas modi voluptate,135,latin,Geneva,11,italic,19,False
Praesentium in ipsum eius,173,latin,Geneva,11,italic,25,False
Fugiat mollitia repudiandae,173,latin,Geneva,11,italic,27,False
Nulla similique neque provident,203,latin,Geneva,11,italic,31,False
Culpa,41,latin,Geneva,11,bold+italic,5,False
Dolor,41,latin,Geneva,11,bold+italic,5,False
Tempore,63,latin,Geneva,11,bold+italic,7,False
Qui doloribus,96,latin,Geneva,11,bold+italic,13,False
Sed nobis rem,102,latin,Geneva,11,bold+italic,13,False
Qui molestias nihil,132,latin,Geneva,11,bold+italic,19,False
Quas modi voluptate,146,latin,Geneva,11,bold+italic,19,False
Praesentium in ipsum eius,187,latin,Geneva,11,bold+italic,25,False
Fugiat mollitia repudiandae,191,latin,Geneva,11,bold+italic,27,False
Nulla similique neque provident,223,latin,Geneva,11,bold+italic,31,False
Dolor,38,latin,Geneva,12,normal,5,False
Culpa,41,latin,Geneva,12,normal,5,False
Tempore,63,latin,Geneva,12,normal,7,False
Qui doloribus,92,latin,Geneva,12,normal,13,False
Sed nobis rem,102,latin,Geneva,12,normal,13,False
Qui molestias nihil,126,latin,Geneva,12,normal,19,False
Quas modi voluptate,142,latin,Geneva,12,normal,19,False
Praesentium in ipsum eius,183,latin,Geneva,12,normal,25,False
Fugiat mollitia repudiandae,189,latin,Geneva,12,normal,27,False
Nulla similique neque provident,215,latin,Geneva,12,normal,31,False
Dolor,42,latin,Geneva,12,bold,5,False
Culpa,45,latin,Geneva,12,bold,5,False
Tempore,68,latin,Geneva,12,bold,7,False
Qui doloribus,103,latin,Geneva,12,bold,13,False
Sed nobis rem,110,latin,Geneva,12,bold,13,False
Qui molestias nihil,139,latin,Geneva,12,bold,19,False
Quas modi voluptate,157,latin,Geneva,12,bold,19,False
Praesentium in ipsum eius,201,latin,Geneva,12,bold,25,False
Fugiat mollitia repudiandae,206,latin,Geneva,12,bold,27,False
Nulla similique neque provident,240,latin,Geneva,12,bold,31,False
Dolor,41,latin,Geneva,12,italic,5,False
Culpa,43,latin,Geneva,12,italic,5,False
Tempore,65,latin,Geneva,12,italic,7,False
Qui doloribus,95,latin,Geneva,12,italic,13,False
Sed nobis rem,104,latin,Geneva,12,italic,13,False
Qui molestias nihil,133,latin,Geneva,12,italic,19,False
Quas modi voluptate,147,latin,Geneva,12,italic,19,False
Praesentium in ipsum eius,190,latin,Geneva,12,italic,25,False
Fugiat mollitia repudiandae,195,latin,Geneva,12,italic,27,False
Nulla similique neque provident,227,latin,Geneva,12,italic,31,False
Culpa,44,latin,Geneva,12,bold+italic,5,False
Dolor,44,latin,Geneva,12,bold+italic,5,False
Tempore,67,latin,Geneva,12,bold+italic,7,False
Qui doloribus,102,latin,Geneva,12,bold+italic,13,False
Sed nobis rem,109,latin,Geneva,12,bold+italic,13,False
Qui molestias nihil,141,latin,Geneva,12,bold+italic,19,False
Quas modi voluptate,155,latin,Geneva,12,bold+italic,19,False
Praesentium in ipsum eius,200,latin,Geneva,12,bold+italic,25,False
Fugiat mollitia repudiandae,202,latin,Geneva,12,bold+italic,27,False
Nulla similique neque provident,237,latin,Geneva,12,bold+italic,31,False
Dolor,46,latin,Geneva,14,normal,5,False
Culpa,49,latin,Geneva,14,normal,5,False
Tempore,78,latin,Geneva,14,normal,7,False
Qui doloribus,112,latin,Geneva,14,normal,13,False
Sed nobis rem,124,latin,Geneva,14,normal,13,False
Qui molestias nihil,152,latin,Geneva,14,normal,19,False
Quas modi voluptate,173,latin,Geneva,14,normal,19,False
Praesentium in ipsum eius,221,latin,Geneva,14,normal,25,False
Fugiat mollitia repudiandae,225,latin,Geneva,14,normal,27,False
Nulla similique neque provident,261,latin,Geneva,14,normal,31,False
Dolor,51,latin,Geneva,14,bold,5,False
Culpa,54,latin,Geneva,14,bold,5,False
Tempore,84,latin,Geneva,14,bold,7,False
Qui doloribus,126,latin,Geneva,14,bold,13,False
Sed nobis rem,134,latin,Geneva,14,bold,13,False
Qui molestias nihil,170,latin,Geneva,14,bold,19,False
Quas modi voluptate,191,latin,Geneva,14,bold,19,False
Praesentium in ipsum eius,245,latin,Geneva,14,bold,25,False
Fugiat mollitia repudiandae,251,latin,Geneva,14,bold,27,False
Nulla similique neque provident,291,latin,Geneva,14,bold,31,False
Dolor,49,latin,Geneva,14,italic,5,False
Culpa,52,latin,Geneva,14,italic,5,False
Tempore,79,latin,Geneva,14,italic,7,False
Qui doloribus,117,latin,Geneva,14,italic,13,False
Sed nobis rem,127,latin,Geneva,14,italic,13,False
Qui molestias nihil,164,latin,Geneva,14,italic,19,False
Quas modi voluptate,181,latin,Geneva,14,italic,19,False
Praesentium in ipsum eius,233,latin,Geneva,14,italic,25,False
Fugiat mollitia repudiandae,239,latin,Geneva,14,italic,27,False
Nulla similique neque provident,279,latin,Geneva,14,italic,31,False
Dolor,54,latin,Geneva,14,bold+italic,5,False
Culpa,55,latin,Geneva,14,bold+italic,5,False
Tempore,84,latin,Geneva,14,bold+italic,7,False
Qui doloribus,129,latin,Geneva,14,bold+italic,13,False
Sed nobis rem,136,latin,Geneva,14,bold+italic,13,False
Qui molestias nihil,178,latin,Geneva,14,bold+italic,19,False
Quas modi voluptate,194,latin,Geneva,14,bold+italic,19,False
Praesentium in ipsum eius,251,latin,Geneva,14,bold+italic,25,False
Fugiat mollitia repudiandae,258,latin,Geneva,14,bold+italic,27,False
Nulla similique neque provident,302,latin,Geneva,14,bold+italic,31,False
Dolor,50,latin,Geneva,16,normal,5,False
Culpa,53,latin,Geneva,16,normal,5,False
Tempore,82,latin,Geneva,16,normal,7,False
Qui doloribus,122,latin,Geneva,16,normal,13,False
Sed nobis rem,134,latin,Geneva,16,normal,13,False
Qui molestias nihil,169,latin,Geneva,16,normal,19,False
Quas modi voluptate,191,latin,Geneva,16,normal,19,False
Praesentium in ipsum eius,244,latin,Geneva,16,normal,25,False
Fugiat mollitia repudiandae,249,latin,Geneva,16,normal,27,False
Nulla similique neque provident,286,latin,Geneva,16,normal,31,False
Dolor,54,latin,Geneva,16,bold,5,False
Culpa,58,latin,Geneva,16,bold,5,False
Tempore,90,latin,Geneva,16,bold,7,False
Qui doloribus,135,latin,Geneva,16,bold,13,False
Sed nobis rem,146,latin,Geneva,16,bold,13,False
Qui molestias nihil,184,latin,Geneva,16,bold,19,False
Quas modi voluptate,210,latin,Geneva,16,bold,19,False
Praesentium in ipsum eius,267,latin,Geneva,16,bold,25,False
Fugiat mollitia repudiandae,272,latin,Geneva,16,bold,27,False
Nulla similique neque provident,316,latin,Geneva,16,bold,31,False
Dolor,53,latin,Geneva,16,italic,5,False
Culpa,56,latin,Geneva,16,italic,5,False
Tempore,85,latin,Geneva,16,italic,7,False
Qui doloribus,127,latin,Geneva,16,italic,13,False
Sed nobis rem,138,latin,Geneva,16,italic,13,False
Qui molestias nihil,175,latin,Geneva,16,italic,19,False
Quas modi voluptate,195,latin,Geneva,16,italic,19,False
Praesentium in ipsum eius,251,latin,Geneva,16,italic,25,False
Fugiat mollitia repudiandae,257,latin,Geneva,16,italic,27,False
Nulla similique neque provident,301,latin,Geneva,16,italic,31,False
Dolor,57,latin,Geneva,16,bold+italic,5,False
Culpa,59,latin,Geneva,16,bold+italic,5,False
Tempore,91,latin,Geneva,16,bold+italic,7,False
Qui doloribus,138,latin,Geneva,16,bold+italic,13,False
Sed nobis rem,148,latin,Geneva,16,bold+italic,13,False
Qui molestias nihil,192,latin,Geneva,16,bold+italic,19,False
Quas modi voluptate,212,latin,Geneva,16,bold+italic,19,False
Praesentium in ipsum eius,273,latin,Geneva,16,bold+italic,25,False
Fugiat mollitia repudiandae,279,latin,Geneva,16,bold+italic,27,False
Nulla similique neque provident,326,latin,Geneva,16,bold+italic,31,False
Dolor,65,latin,Geneva,20,normal,5,False
Culpa,71,latin,Geneva,20,normal,5,False
Tempore,107,latin,Geneva,20,normal,7,False
Qui doloribus,160,latin,Geneva,20,normal,13,False
Sed nobis rem,175,latin,Geneva,20,normal,13,False
Qui molestias nihil,221,latin,Geneva,20,normal,19,False
Quas modi voluptate,249,latin,Geneva,20,normal,19,False
Praesentium in ipsum eius,318,latin,Geneva,20,normal,25,False
Fugiat mollitia repudiandae,326,latin,Geneva,20,normal,27,False
Nulla similique neque provident,376,latin,Geneva,20,normal,31,False
Dolor,73,latin,Geneva,20,bold,5,False
Culpa,77,latin,Geneva,20,bold,5,False
Tempore,119,latin,Geneva,20,bold,7,False
Qui doloribus,181,latin,Geneva,20,bold,13,False
Sed nobis rem,192,latin,Geneva,20,bold,13,False
Qui molestias nihil,248,latin,Geneva,20,bold,19,False
Quas modi voluptate,274,latin,Geneva,20,bold,19,False
Praesentium in ipsum eius,353,latin,Geneva,20,bold,25,False
Fugiat mollitia repudiandae,362,latin,Geneva,20,bold,27,False
Nulla similique neque provident,421,latin,Geneva,20,bold,31,False
Dolor,68,latin,Geneva,20,italic,5,False
Culpa,71,latin,Geneva,20,italic,5,False
Tempore,108,latin,Geneva,20,italic,7,False
Qui doloribus,160,latin,Geneva,20,italic,13,False
Sed nobis rem,175,latin,Geneva,20,italic,13,False
Qui molestias nihil,223,latin,Geneva,20,italic,19,False
Quas modi voluptate,250,latin,Geneva,20,italic,19,False
Praesentium in ipsum eius,319,latin,Geneva,20,italic,25,False
Fugiat mollitia repudiandae,326,latin,Geneva,20,italic,27,False
Nulla similique neque provident,377,latin,Geneva,20,italic,31,False
Dolor,72,latin,Geneva,20,bold+italic,5,False
Culpa,73,latin,Geneva,20,bold+italic,5,False
Tempore,114,latin,Geneva,20,bold+italic,7,False
Qui doloribus,172,latin,Geneva,20,bold+italic,13,False
Sed nobis rem,186,latin,Geneva,20,bold+italic,13,False
Qui molestias nihil,239,latin,Geneva,20,bold+italic,19,False
Quas modi voluptate,265,latin,Geneva,20,bold+italic,19,False
Praesentium in ipsum eius,341,latin,Geneva,20,bold+italic,25,False
Fugiat mollitia repudiandae,346,latin,Geneva,20,bold+italic,27,False
Nulla similique neque provident,405,latin,Geneva,20,bold+italic,31,False
Dolor,31,latin,Georgia,9,normal,5,False
Culpa,34,latin,Georgia,9,normal,5,False
Tempore,51,latin,Georgia,9,normal,7,False
Qui doloribus,77,latin,Georgia,9,normal,13,False
Sed nobis rem,80,latin,Georgia,9,normal,13,False
Qui molestias nihil,109,latin,Georgia,9,normal,19,False
Quas modi voluptate,120,latin,Georgia,9,normal,19,False
Praesentium in ipsum eius,154,latin,Georgia,9,normal,25,False
Fugiat mollitia repudiandae,163,latin,Georgia,9,normal,27,False
Nulla similique neque provident,188,latin,Georgia,9,normal,31,False
Dolor,36,latin,Georgia,9,bold,5,False
Culpa,39,latin,Georgia,9,bold,5,False
Tempore,58,latin,Georgia,9,bold,7,False
Qui doloribus,89,latin,Georgia,9,bold,13,False
Sed nobis rem,91,latin,Georgia,9,bold,13,False
Qui molestias nihil,126,latin,Georgia,9,bold,19,False
Quas modi voluptate,136,latin,Georgia,9,bold,19,False
Praesentium in ipsum eius,176,latin,Georgia,9,bold,25,False
Fugiat mollitia repudiandae,187,latin,Georgia,9,bold,27,False
Nulla similique neque provident,214,latin,Georgia,9,bold,31,False
Culpa,32,latin,Georgia,9,italic,5,False
Dolor,33,latin,Georgia,9,italic,5,False
Tempore,49,latin,Georgia,9,italic,7,False
Qui doloribus,74,latin,Georgia,9,italic,13,False
Sed nobis rem,78,latin,Georgia,9,italic,13,False
Qui molestias nihil,102,latin,Georgia,9,italic,19,False
Quas modi voluptate,115,latin,Georgia,9,italic,19,False
Praesentium in ipsum eius,145,latin,Georgia,9,italic,25,False
Fugiat mollitia repudiandae,152,latin,Georgia,9,italic,27,False
Nulla similique neque provident,175,latin,Georgia,9,italic,31,False
Culpa,37,latin,Georgia,9,bold+italic,5,False
Dolor,38,latin,Georgia,9,bold+italic,5,False
Tempore,57,latin,Georgia,9,bold+italic,7,False
Qui doloribus,86,latin,Georgia,9,bold+italic,13,False
Sed nobis rem,90,latin,Georgia,9,bold+italic,13,False
Qui molestias nihil,119,latin,Georgia,9,bold+italic,19,False
Quas modi voluptate,132,latin,Georgia,9,bold+italic,19,False
Praesentium in ipsum eius,167,latin,Georgia,9,bold+italic,25,False
Fugiat mollitia repudiandae,177,latin,Georgia,9,bold+italic,27,False
Nulla similique neque provident,203,latin,Georgia,9,bold+italic,31,False
Dolor,37,latin,Georgia,11,normal,5,False
Culpa,39,latin,Georgia,11,normal,5,False
Tempore,59,latin,Georgia,11,normal,7,False
Qui doloribus,90,latin,Georgia,11,normal,13,False
Sed nobis rem,93,latin,Georgia,11,normal,13,False
Qui molestias nihil,125,latin,Georgia,11,normal,19,False
Quas modi voluptate,139,latin,Georgia,11,normal,19,False
Praesentium in ipsum eius,176,latin,Georgia,11,normal,25,False
Fugiat mollitia repudiandae,184,latin,Georgia,11,normal,27,False
Nulla similique neque provident,212,latin,Georgia,11,normal,31,False
Dolor,43,latin,Georgia,11,bold,5,False
Culpa,45,latin,Georgia,11,bold,5,False
Tempore,69,latin,Georgia,11,bold,7,False
Qui doloribus,104,latin,Georgia,11,bold,13,False
Sed nobis rem,108,latin,Georgia,11,bold,13,False
Qui molestias nihil,141,latin,Georgia,11,bold,19,False
Quas modi voluptate,157,latin,Georgia,11,bold,19,False
Praesentium in ipsum eius,201,latin,Georgia,11,bold,25,False
Fugiat mollitia repudiandae,212,latin,Georgia,11,bold,27,False
Nulla similique neque provident,245,latin,Georgia,11,bold,31,False
Culpa,39,latin,Georgia,11,italic,5,False
Dolor,39,latin,Georgia,11,italic,5,False
Tempore,60,latin,Georgia,11,italic,7,False
Qui doloribus,91,latin,Georgia,11,italic,13,False
Sed nobis rem,94,latin,Georgia,11,italic,13,False
Qui molestias nihil,126,latin,Georgia,11,italic,19,False
Quas modi voluptate,139,latin,Georgia,11,italic,19,False
Praesentium in ipsum eius,178,latin,Georgia,11,italic,25,False
Fugiat mollitia repudiandae,186,latin,Georgia,11,italic,27,False
Nulla similique neque provident,215,latin,Georgia,11,italic,31,False
Culpa,45,latin,Georgia,11,bold+italic,5,False
Dolor,47,latin,Georgia,11,bold+italic,5,False
Tempore,69,latin,Georgia,11,bold+italic,7,False
Qui doloribus,106,latin,Georgia,11,bold+italic,13,False
Sed nobis rem,110,latin,Georgia,11,bold+italic,13,False
Qui molestias nihil,144,latin,Georgia,11,bold+italic,19,False
Quas modi voluptate,161,latin,Georgia,11,bold+italic,19,False
Praesentium in ipsum eius,203,latin,Georgia,11,bold+italic,25,False
Fugiat mollitia repudiandae,220,latin,Georgia,11,bold+italic,27,False
Nulla similique neque provident,248,latin,Georgia,11,bold+italic,31,False
Dolor,38,latin,Georgia,12,normal,5,False
Culpa,40,latin,Georgia,12,normal,5,False
Tempore,65,latin,Georgia,12,normal,7,False
Qui doloribus,94,latin,Georgia,12,normal,13,False
Sed nobis rem,100,latin,Georgia,12,normal,13,False
Qui molestias nihil,129,latin,Georgia,12,normal,19,False
Quas modi voluptate,146,latin,Georgia,12,normal,19,False
Praesentium in ipsum eius,186,latin,Georgia,12,normal,25,False
Fugiat mollitia repudiandae,193,latin,Georgia,12,normal,27,False
Nulla similique neque provident,224,latin,Georgia,12,normal,31,False
Dolor,46,latin,Georgia,12,bold,5,False
Culpa,49,latin,Georgia,12,bold,5,False
Tempore,75,latin,Georgia,12,bold,7,False
Qui doloribus,114,latin,Georgia,12,bold,13,False
