text,width,alphabet,font_family,font_size,font_face,symbols_count,is_monospaced
Perspiciatis tempora assumenda,381,latin,Verdana,16,bold,30,False
Ab rem praesentium excepturi culpa,427,latin,Verdana,16,bold,34,False
Quidem porro quae id perferendis fuga,457,latin,Verdana,16,bold,37,False
Odio facilis fuga distinctio eaque vel officia,505,latin,Verdana,16,bold,46,False
Ab provident animi architecto adipisci ex maiores,580,latin,Verdana,16,bold,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,634,latin,Verdana,16,bold,51,False
Velit soluta et omnis id totam itaque eaque doloribus,624,latin,Verdana,16,bold,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,667,latin,Verdana,16,bold,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,674,latin,Verdana,16,bold,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,685,latin,Verdana,16,bold,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,800,latin,Verdana,16,bold,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,801,latin,Verdana,16,bold,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,841,latin,Verdana,16,bold,72,False
Tempore,94,latin,Verdana,16,italic,7,False
Fugiat cum veritatis,209,latin,Verdana,16,italic,20,False
Sapiente magni dicta,223,latin,Verdana,16,italic,20,False
Magnam ad dicta officiis,255,latin,Verdana,16,italic,24,False
Ullam ullam nobis laborum,282,latin,Verdana,16,italic,25,False
Vero excepturi at atque sed,294,latin,Verdana,16,italic,27,False
Beatae facilis voluptates rem,307,latin,Verdana,16,italic,29,False
Perspiciatis tempora assumenda,343,latin,Verdana,16,italic,30,False
Ab rem praesentium excepturi culpa,384,latin,Verdana,16,italic,34,False
Quidem porro quae id perferendis fuga,411,latin,Verdana,16,italic,37,False
Odio facilis fuga distinctio eaque vel officia,451,latin,Verdana,16,italic,46,False
Ab provident animi architecto adipisci ex maiores,522,latin,Verdana,16,italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,571,latin,Verdana,16,italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,560,latin,Verdana,16,italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,599,latin,Verdana,16,italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,609,latin,Verdana,16,italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,615,latin,Verdana,16,italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,723,latin,Verdana,16,italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,722,latin,Verdana,16,italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,758,latin,Verdana,16,italic,72,False
Tempore,103,latin,Verdana,16,bold+italic,7,False
Fugiat cum veritatis,236,latin,Verdana,16,bold+italic,20,False
Sapiente magni dicta,249,latin,Verdana,16,bold+italic,20,False
Magnam ad dicta officiis,285,latin,Verdana,16,bold+italic,24,False
Ullam ullam nobis laborum,313,latin,Verdana,16,bold+italic,25,False
Vero excepturi at atque sed,327,latin,Verdana,16,bold+italic,27,False
Beatae facilis voluptates rem,342,latin,Verdana,16,bold+italic,29,False
Perspiciatis tempora assumenda,381,latin,Verdana,16,bold+italic,30,False
Ab rem praesentium excepturi culpa,428,latin,Verdana,16,bold+italic,34,False
Quidem porro quae id perferendis fuga,457,latin,Verdana,16,bold+italic,37,False
Odio facilis fuga distinctio eaque vel officia,505,latin,Verdana,16,bold+italic,46,False
Ab provident animi architecto adipisci ex maiores,581,latin,Verdana,16,bold+italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,635,latin,Verdana,16,bold+italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,624,latin,Verdana,16,bold+italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,668,latin,Verdana,16,bold+italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,674,latin,Verdana,16,bold+italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,685,latin,Verdana,16,bold+italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,800,latin,Verdana,16,bold+italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,802,latin,Verdana,16,bold+italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,842,latin,Verdana,16,bold+italic,72,False
Tempore,120,latin,Verdana,20,normal,7,False
Fugiat cum veritatis,271,latin,Verdana,20,normal,20,False
Sapiente magni dicta,286,latin,Verdana,20,normal,20,False
Magnam ad dicta officiis,328,latin,Verdana,20,normal,24,False
Ullam ullam nobis laborum,361,latin,Verdana,20,normal,25,False
Vero excepturi at atque sed,379,latin,Verdana,20,normal,27,False
Beatae facilis voluptates rem,394,latin,Verdana,20,normal,29,False
Perspiciatis tempora assumenda,438,latin,Verdana,20,normal,30,False
Ab rem praesentium excepturi culpa,495,latin,Verdana,20,normal,34,False
Quidem porro quae id perferendis fuga,531,latin,Verdana,20,normal,37,False
Odio facilis fuga distinctio eaque vel officia,578,latin,Verdana,20,normal,46,False
Ab provident animi architecto adipisci ex maiores,669,latin,Verdana,20,normal,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,732,latin,Verdana,20,normal,51,False
Velit soluta et omnis id totam itaque eaque doloribus,720,latin,Verdana,20,normal,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,773,latin,Verdana,20,normal,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,782,latin,Verdana,20,normal,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,786,latin,Verdana,20,normal,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,926,latin,Verdana,20,normal,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,925,latin,Verdana,20,normal,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,969,latin,Verdana,20,normal,72,False
Tempore,134,latin,Verdana,20,bold,7,False
Fugiat cum veritatis,302,latin,Verdana,20,bold,20,False
Sapiente magni dicta,318,latin,Verdana,20,bold,20,False
Magnam ad dicta officiis,367,latin,Verdana,20,bold,24,False
Ullam ullam nobis laborum,406,latin,Verdana,20,bold,25,False
Vero excepturi at atque sed,418,latin,Verdana,20,bold,27,False
Beatae facilis voluptates rem,440,latin,Verdana,20,bold,29,False
Perspiciatis tempora assumenda,493,latin,Verdana,20,bold,30,False
Ab rem praesentium excepturi culpa,549,latin,Verdana,20,bold,34,False
Quidem porro quae id perferendis fuga,587,latin,Verdana,20,bold,37,False
Odio facilis fuga distinctio eaque vel officia,649,latin,Verdana,20,bold,46,False
Ab provident animi architecto adipisci ex maiores,749,latin,Verdana,20,bold,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,818,latin,Verdana,20,bold,51,False
Velit soluta et omnis id totam itaque eaque doloribus,803,latin,Verdana,20,bold,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,857,latin,Verdana,20,bold,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,873,latin,Verdana,20,bold,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,882,latin,Verdana,20,bold,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,1030,latin,Verdana,20,bold,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,1036,latin,Verdana,20,bold,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,1087,latin,Verdana,20,bold,72,False
Tempore,120,latin,Verdana,20,italic,7,False
Fugiat cum veritatis,271,latin,Verdana,20,italic,20,False
Sapiente magni dicta,286,latin,Verdana,20,italic,20,False
Magnam ad dicta officiis,328,latin,Verdana,20,italic,24,False
Ullam ullam nobis laborum,361,latin,Verdana,20,italic,25,False
Vero excepturi at atque sed,380,latin,Verdana,20,italic,27,False
Beatae facilis voluptates rem,394,latin,Verdana,20,italic,29,False
Perspiciatis tempora assumenda,438,latin,Verdana,20,italic,30,False
Ab rem praesentium excepturi culpa,497,latin,Verdana,20,italic,34,False
Quidem porro quae id perferendis fuga,531,latin,Verdana,20,italic,37,False
Odio facilis fuga distinctio eaque vel officia,578,latin,Verdana,20,italic,46,False
Ab provident animi architecto adipisci ex maiores,671,latin,Verdana,20,italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,734,latin,Verdana,20,italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,720,latin,Verdana,20,italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,775,latin,Verdana,20,italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,782,latin,Verdana,20,italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,786,latin,Verdana,20,italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,926,latin,Verdana,20,italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,927,latin,Verdana,20,italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,969,latin,Verdana,20,italic,72,False
Tempore,134,latin,Verdana,20,bold+italic,7,False
Fugiat cum veritatis,302,latin,Verdana,20,bold+italic,20,False
Sapiente magni dicta,318,latin,Verdana,20,bold+italic,20,False
Magnam ad dicta officiis,367,latin,Verdana,20,bold+italic,24,False
Ullam ullam nobis laborum,406,latin,Verdana,20,bold+italic,25,False
Vero excepturi at atque sed,419,latin,Verdana,20,bold+italic,27,False
Beatae facilis voluptates rem,440,latin,Verdana,20,bold+italic,29,False
Perspiciatis tempora assumenda,493,latin,Verdana,20,bold+italic,30,False
Ab rem praesentium excepturi culpa,551,latin,Verdana,20,bold+italic,34,False
Quidem porro quae id perferendis fuga,587,latin,Verdana,20,bold+italic,37,False
Odio facilis fuga distinctio eaque vel officia,649,latin,Verdana,20,bold+italic,46,False
Ab provident animi architecto adipisci ex maiores,751,latin,Verdana,20,bold+italic,49,False
Aliquid dolorem enim aspernatur doloremque aut eius,820,latin,Verdana,20,bold+italic,51,False
Velit soluta et omnis id totam itaque eaque doloribus,803,latin,Verdana,20,bold+italic,53,False
Natus ea nesciunt tempore id dolor voluptatum magni at,859,latin,Verdana,20,bold+italic,54,False
Eius laborum molestiae quam sunt nemo doloribus labore,873,latin,Verdana,20,bold+italic,54,False
Placeat sapiente quod dolorem adipisci et eaque distinctio,882,latin,Verdana,20,bold+italic,58,False
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,1030,latin,Verdana,20,bold+italic,65,False
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,1038,latin,Verdana,20,bold+italic,66,False
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,1087,latin,Verdana,20,bold+italic,72,False
Tempore,49,latin,Lucida Console,9,normal,7,True
Fugiat cum veritatis,140,latin,Lucida Console,9,normal,20,True
Sapiente magni dicta,140,latin,Lucida Console,9,normal,20,True
Magnam ad dicta officiis,168,latin,Lucida Console,9,normal,24,True
Ullam ullam nobis laborum,175,latin,Lucida Console,9,normal,25,True
Vero excepturi at atque sed,189,latin,Lucida Console,9,normal,27,True
Beatae facilis voluptates rem,203,latin,Lucida Console,9,normal,29,True
Perspiciatis tempora assumenda,210,latin,Lucida Console,9,normal,30,True
Ab rem praesentium excepturi culpa,238,latin,Lucida Console,9,normal,34,True
Quidem porro quae id perferendis fuga,259,latin,Lucida Console,9,normal,37,True
Odio facilis fuga distinctio eaque vel officia,322,latin,Lucida Console,9,normal,46,True
Ab provident animi architecto adipisci ex maiores,343,latin,Lucida Console,9,normal,49,True
Aliquid dolorem enim aspernatur doloremque aut eius,357,latin,Lucida Console,9,normal,51,True
Velit soluta et omnis id totam itaque eaque doloribus,371,latin,Lucida Console,9,normal,53,True
Eius laborum molestiae quam sunt nemo doloribus labore,378,latin,Lucida Console,9,normal,54,True
Natus ea nesciunt tempore id dolor voluptatum magni at,378,latin,Lucida Console,9,normal,54,True
Placeat sapiente quod dolorem adipisci et eaque distinctio,406,latin,Lucida Console,9,normal,58,True
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,455,latin,Lucida Console,9,normal,65,True
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,462,latin,Lucida Console,9,normal,66,True
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,504,latin,Lucida Console,9,normal,72,True
Tempore,56,latin,Lucida Console,9,bold,7,True
Fugiat cum veritatis,160,latin,Lucida Console,9,bold,20,True
Sapiente magni dicta,160,latin,Lucida Console,9,bold,20,True
Magnam ad dicta officiis,192,latin,Lucida Console,9,bold,24,True
Ullam ullam nobis laborum,200,latin,Lucida Console,9,bold,25,True
Vero excepturi at atque sed,216,latin,Lucida Console,9,bold,27,True
Beatae facilis voluptates rem,232,latin,Lucida Console,9,bold,29,True
Perspiciatis tempora assumenda,240,latin,Lucida Console,9,bold,30,True
Ab rem praesentium excepturi culpa,272,latin,Lucida Console,9,bold,34,True
Quidem porro quae id perferendis fuga,296,latin,Lucida Console,9,bold,37,True
Odio facilis fuga distinctio eaque vel officia,368,latin,Lucida Console,9,bold,46,True
Ab provident animi architecto adipisci ex maiores,392,latin,Lucida Console,9,bold,49,True
Aliquid dolorem enim aspernatur doloremque aut eius,408,latin,Lucida Console,9,bold,51,True
Velit soluta et omnis id totam itaque eaque doloribus,424,latin,Lucida Console,9,bold,53,True
Eius laborum molestiae quam sunt nemo doloribus labore,432,latin,Lucida Console,9,bold,54,True
Natus ea nesciunt tempore id dolor voluptatum magni at,432,latin,Lucida Console,9,bold,54,True
Placeat sapiente quod dolorem adipisci et eaque distinctio,464,latin,Lucida Console,9,bold,58,True
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,520,latin,Lucida Console,9,bold,65,True
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,528,latin,Lucida Console,9,bold,66,True
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,576,latin,Lucida Console,9,bold,72,True
Tempore,50,latin,Lucida Console,9,italic,7,True
Fugiat cum veritatis,141,latin,Lucida Console,9,italic,20,True
Sapiente magni dicta,141,latin,Lucida Console,9,italic,20,True
Magnam ad dicta officiis,169,latin,Lucida Console,9,italic,24,True
Ullam ullam nobis laborum,177,latin,Lucida Console,9,italic,25,True
Vero excepturi at atque sed,192,latin,Lucida Console,9,italic,27,True
Beatae facilis voluptates rem,205,latin,Lucida Console,9,italic,29,True
Perspiciatis tempora assumenda,211,latin,Lucida Console,9,italic,30,True
Ab rem praesentium excepturi culpa,239,latin,Lucida Console,9,italic,34,True
Quidem porro quae id perferendis fuga,260,latin,Lucida Console,9,italic,37,True
Odio facilis fuga distinctio eaque vel officia,323,latin,Lucida Console,9,italic,46,True
Ab provident animi architecto adipisci ex maiores,344,latin,Lucida Console,9,italic,49,True
Aliquid dolorem enim aspernatur doloremque aut eius,358,latin,Lucida Console,9,italic,51,True
Velit soluta et omnis id totam itaque eaque doloribus,372,latin,Lucida Console,9,italic,53,True
Eius laborum molestiae quam sunt nemo doloribus labore,379,latin,Lucida Console,9,italic,54,True
Natus ea nesciunt tempore id dolor voluptatum magni at,379,latin,Lucida Console,9,italic,54,True
Placeat sapiente quod dolorem adipisci et eaque distinctio,407,latin,Lucida Console,9,italic,58,True
Similique accusamus quam placeat modi eaque odit beatae ipsa iste,456,latin,Lucida Console,9,italic,65,True
Unde quos eligendi possimus quas quos optio laborum deleniti dolor,463,latin,Lucida Console,9,italic,66,True
Iure soluta asperiores repellat sequi atque officiis molestiae accusamus,505,latin,Lucida Console,9,italic,72,True
Tempore,58,latin,Lucida Console,9,bold+italic,7,True
Fugiat cum veritatis,161,latin,Lucida Console,9,bold+italic,20,True
Sapiente magni dicta,162,latin,Lucida Console,9,bold+italic,20,True
Magnam ad dicta officiis,193,latin,Lucida Console,9,bold+italic,24,True
Ullam ullam nobis laborum,202,latin,Lucida Console,9,bold+italic,25,True
Vero excepturi at atque sed,219,latin,Lucida Console,9,bold+italic,27,True
Beatae facilis voluptates rem,234,latin,Lucida Console,9,bold+italic,29,True
Perspiciatis tempora assumenda,242,latin,Lucida Console,9,bold+italic,30,True
Ab rem praesentium excepturi culpa,274,latin,Lucida Console,9,bold+italic,34,True
Quidem porro quae id perferendis fuga,298,latin,Lucida Console,9,bold+italic,37,True
Odio facilis fuga distinctio eaque vel officia,370,latin,Lucida Console,9,bold+italic,46,True
Ab provident animi architecto adipisci ex maiores,393,latin,Lucida Console,9,bold+italic,49,True
